{'numeracySkill': 'M', 'studentId': 10, 'word': 'rf', 'packageName': 'Game', 'number': 9821, 'literacySkill': 'IUr', 'score': 77, 'deviceId': 10, 'letter': 'y', 'time': datetime.datetime(2015, 3, 30, 5, 20, 45, 75330), 'id': 10}
{'numeracySkill': 'mQNsB', 'studentId': 9396, 'word': 'gYy', 'packageName': 'Game', 'number': 1678, 'literacySkill': 'G', 'score': 96, 'deviceId': 9396, 'letter': 'q', 'time': datetime.datetime(2014, 8, 23, 20, 15, 41, 254471), 'id': 9396}
{'numeracySkill': 'GGQu', 'studentId': 9397, 'word': 'ocU', 'packageName': 'Game', 'number': 8729, 'literacySkill': 'SQ', 'score': 46, 'deviceId': 9397, 'letter': 'z', 'time': datetime.datetime(2016, 11, 9, 7, 26, 59, 5586), 'id': 9397}
{'numeracySkill': 'Uo', 'studentId': 9398, 'word': 'OqvVDYTg', 'packageName': 'Game', 'number': 4523, 'literacySkill': 'i', 'score': 51, 'deviceId': 9398, 'letter': 'Y', 'time': datetime.datetime(2014, 10, 14, 5, 32, 50, 95787), 'id': 9398}
{'numeracySkill': 'YI', 'studentId': 9399, 'word': 'MuKhcVGWk', 'packageName': 'Game', 'number': 7279, 'literacySkill': 'YAdCU', 'score': 43, 'deviceId': 9399, 'letter': 'V', 'time': datetime.datetime(2016, 11, 28, 18, 17, 33, 195636), 'id': 9399}
{'numeracySkill': 'JIvd', 'studentId': 9400, 'word': 'mqxDKKtQ', 'packageName': 'Literacy', 'number': 2616, 'literacySkill': 'AyNR', 'score': 80, 'deviceId': 9400, 'letter': 'L', 'time': datetime.datetime(2014, 3, 14, 9, 0, 41, 219364), 'id': 9400}
{'numeracySkill': 'd', 'studentId': 9401, 'word': 'HxMwOkGi', 'packageName': 'Game', 'number': 583, 'literacySkill': 'kacp', 'score': 30, 'deviceId': 9401, 'letter': 'F', 'time': datetime.datetime(2015, 11, 28, 0, 10, 20, 611543), 'id': 9401}
{'numeracySkill': 'zMEo', 'studentId': 9402, 'word': 'leHPOHbiZk', 'packageName': 'Literacy', 'number': 7181, 'literacySkill': 'tB', 'score': 47, 'deviceId': 9402, 'letter': 'K', 'time': datetime.datetime(2015, 11, 14, 23, 53, 55, 88516), 'id': 9402}
{'numeracySkill': 'Cu', 'studentId': 9403, 'word': 'iSZFCtESSP', 'packageName': 'Literacy', 'number': 7953, 'literacySkill': 'QwGt', 'score': 90, 'deviceId': 9403, 'letter': 'B', 'time': datetime.datetime(2015, 9, 4, 13, 11, 6, 601203), 'id': 9403}
{'numeracySkill': 'DS', 'studentId': 9404, 'word': 'FvKESNrIw', 'packageName': 'Game', 'number': 4875, 'literacySkill': 'Sfh', 'score': 63, 'deviceId': 9404, 'letter': 't', 'time': datetime.datetime(2016, 12, 14, 1, 32, 38, 71391), 'id': 9404}
{'numeracySkill': 'S', 'studentId': 9405, 'word': 'VhHfH', 'packageName': 'Literacy', 'number': 2528, 'literacySkill': 'ajmnq', 'score': 92, 'deviceId': 9405, 'letter': 'V', 'time': datetime.datetime(2016, 9, 2, 19, 12, 51, 165898), 'id': 9405}
{'numeracySkill': 'D', 'studentId': 9406, 'word': 'DDxWv', 'packageName': 'Literacy', 'number': 9379, 'literacySkill': 'YoEcb', 'score': 79, 'deviceId': 9406, 'letter': 'P', 'time': datetime.datetime(2016, 4, 9, 19, 9, 10, 349445), 'id': 9406}
{'numeracySkill': 'NqQo', 'studentId': 9407, 'word': 'RxcDmadqWJ', 'packageName': 'Game', 'number': 3508, 'literacySkill': 'WGcgC', 'score': 29, 'deviceId': 9407, 'letter': 'C', 'time': datetime.datetime(2014, 10, 1, 20, 49, 46, 369852), 'id': 9407}
{'numeracySkill': 'V', 'studentId': 9408, 'word': 'xoXpuGdd', 'packageName': 'Speech', 'number': 7381, 'literacySkill': 'UZt', 'score': 91, 'deviceId': 9408, 'letter': 'M', 'time': datetime.datetime(2014, 4, 16, 9, 17, 41, 310185), 'id': 9408}
{'numeracySkill': 'T', 'studentId': 9409, 'word': 'HiTkJ', 'packageName': 'Speech', 'number': 9275, 'literacySkill': 'iTC', 'score': 88, 'deviceId': 9409, 'letter': 'D', 'time': datetime.datetime(2014, 1, 14, 2, 13, 52, 9983), 'id': 9409}
{'numeracySkill': 'q', 'studentId': 9410, 'word': 'Wvky', 'packageName': 'Speech', 'number': 8509, 'literacySkill': 'FA', 'score': 43, 'deviceId': 9410, 'letter': 'D', 'time': datetime.datetime(2015, 3, 23, 1, 57, 18, 771994), 'id': 9410}
{'numeracySkill': 'sKS', 'studentId': 9411, 'word': 'X', 'packageName': 'Game', 'number': 3497, 'literacySkill': 'QLYy', 'score': 100, 'deviceId': 9411, 'letter': 'n', 'time': datetime.datetime(2014, 8, 16, 13, 1, 24, 358430), 'id': 9411}
{'numeracySkill': 'iSh', 'studentId': 9412, 'word': 'Cz', 'packageName': 'Game', 'number': 3810, 'literacySkill': 'afopo', 'score': 98, 'deviceId': 9412, 'letter': 'q', 'time': datetime.datetime(2014, 9, 6, 3, 31, 14, 965967), 'id': 9412}
{'numeracySkill': 'IYf', 'studentId': 9413, 'word': 'zAtyNzdDXn', 'packageName': 'Literacy', 'number': 3500, 'literacySkill': 'Qv', 'score': 68, 'deviceId': 9413, 'letter': 'L', 'time': datetime.datetime(2016, 3, 11, 18, 29, 30, 721711), 'id': 9413}
{'numeracySkill': 'bO', 'studentId': 9414, 'word': 'WCCh', 'packageName': 'Speech', 'number': 8112, 'literacySkill': 'gk', 'score': 50, 'deviceId': 9414, 'letter': 'w', 'time': datetime.datetime(2014, 5, 31, 0, 51, 41, 743967), 'id': 9414}
{'numeracySkill': 'JP', 'studentId': 9415, 'word': 'RGXUATmf', 'packageName': 'Literacy', 'number': 5803, 'literacySkill': 'VggW', 'score': 53, 'deviceId': 9415, 'letter': 'a', 'time': datetime.datetime(2015, 7, 27, 2, 37, 57, 137158), 'id': 9415}
{'numeracySkill': 'MhTb', 'studentId': 9416, 'word': 'vuHvPgRXC', 'packageName': 'Speech', 'number': 3161, 'literacySkill': 'hvFNP', 'score': 82, 'deviceId': 9416, 'letter': 'M', 'time': datetime.datetime(2016, 5, 7, 8, 41, 24, 915279), 'id': 9416}
{'numeracySkill': 'DR', 'studentId': 9417, 'word': 'psHgB', 'packageName': 'Speech', 'number': 6022, 'literacySkill': 'inqX', 'score': 38, 'deviceId': 9417, 'letter': 'c', 'time': datetime.datetime(2016, 3, 16, 13, 50, 47, 531362), 'id': 9417}
{'numeracySkill': 'dTl', 'studentId': 9418, 'word': 'JklGuz', 'packageName': 'Speech', 'number': 7461, 'literacySkill': 'wp', 'score': 95, 'deviceId': 9418, 'letter': 'O', 'time': datetime.datetime(2014, 2, 3, 21, 52, 36, 385542), 'id': 9418}
{'numeracySkill': 'IUsp', 'studentId': 9419, 'word': 'KShJhrYWOd', 'packageName': 'Literacy', 'number': 2644, 'literacySkill': 'PTA', 'score': 81, 'deviceId': 9419, 'letter': 'v', 'time': datetime.datetime(2016, 3, 11, 4, 35, 19, 182778), 'id': 9419}
{'numeracySkill': 'B', 'studentId': 9420, 'word': 'd', 'packageName': 'Speech', 'number': 1698, 'literacySkill': 'eZ', 'score': 42, 'deviceId': 9420, 'letter': 'b', 'time': datetime.datetime(2015, 2, 22, 2, 30, 51, 690623), 'id': 9420}
{'numeracySkill': 'fbqze', 'studentId': 9421, 'word': 'V', 'packageName': 'Speech', 'number': 2236, 'literacySkill': 'SkU', 'score': 35, 'deviceId': 9421, 'letter': 'Q', 'time': datetime.datetime(2015, 6, 20, 16, 0, 29, 385888), 'id': 9421}
{'numeracySkill': 'msgd', 'studentId': 9422, 'word': 'HOF', 'packageName': 'Speech', 'number': 2460, 'literacySkill': 'lkuj', 'score': 52, 'deviceId': 9422, 'letter': 'Y', 'time': datetime.datetime(2015, 5, 10, 12, 49, 55, 434366), 'id': 9422}
{'numeracySkill': 'Yl', 'studentId': 9423, 'word': 'vE', 'packageName': 'Literacy', 'number': 1340, 'literacySkill': 'cTwEK', 'score': 61, 'deviceId': 9423, 'letter': 'f', 'time': datetime.datetime(2014, 2, 28, 5, 39, 19, 988916), 'id': 9423}
{'numeracySkill': 'MYqA', 'studentId': 9424, 'word': 'XHDlqIT', 'packageName': 'Literacy', 'number': 2543, 'literacySkill': 'ggC', 'score': 24, 'deviceId': 9424, 'letter': 'p', 'time': datetime.datetime(2014, 2, 4, 14, 45, 33, 415749), 'id': 9424}
{'numeracySkill': 'GNZ', 'studentId': 9425, 'word': 'M', 'packageName': 'Literacy', 'number': 843, 'literacySkill': 'F', 'score': 46, 'deviceId': 9425, 'letter': 'V', 'time': datetime.datetime(2016, 2, 16, 15, 52, 20, 245686), 'id': 9425}
{'numeracySkill': 'J', 'studentId': 9426, 'word': 'MK', 'packageName': 'Game', 'number': 6208, 'literacySkill': 'Lxxw', 'score': 70, 'deviceId': 9426, 'letter': 't', 'time': datetime.datetime(2016, 7, 27, 19, 37, 55, 430858), 'id': 9426}
{'numeracySkill': 'HAMDo', 'studentId': 9427, 'word': 'KJhun', 'packageName': 'Speech', 'number': 5919, 'literacySkill': 'g', 'score': 54, 'deviceId': 9427, 'letter': 'U', 'time': datetime.datetime(2016, 8, 18, 0, 7, 32, 307783), 'id': 9427}
{'numeracySkill': 'oywpo', 'studentId': 9428, 'word': 'UYZHXNT', 'packageName': 'Literacy', 'number': 1722, 'literacySkill': 'bk', 'score': 77, 'deviceId': 9428, 'letter': 'q', 'time': datetime.datetime(2013, 11, 3, 15, 32, 13, 356572), 'id': 9428}
{'numeracySkill': 'JF', 'studentId': 9429, 'word': 'E', 'packageName': 'Game', 'number': 3539, 'literacySkill': 'YJ', 'score': 98, 'deviceId': 9429, 'letter': 'n', 'time': datetime.datetime(2014, 8, 11, 10, 45, 12, 932661), 'id': 9429}
{'numeracySkill': 'n', 'studentId': 9430, 'word': 'ggfa', 'packageName': 'Literacy', 'number': 8615, 'literacySkill': 'PWpWm', 'score': 52, 'deviceId': 9430, 'letter': 'x', 'time': datetime.datetime(2015, 9, 7, 19, 47, 18, 382545), 'id': 9430}
{'numeracySkill': 'y', 'studentId': 9431, 'word': 'xrGDYWnl', 'packageName': 'Speech', 'number': 6121, 'literacySkill': 'gk', 'score': 66, 'deviceId': 9431, 'letter': 'M', 'time': datetime.datetime(2015, 6, 9, 23, 52, 30, 204224), 'id': 9431}
{'numeracySkill': 'ipRmD', 'studentId': 9432, 'word': 'zaErwsxjh', 'packageName': 'Speech', 'number': 9774, 'literacySkill': 'YIYAO', 'score': 23, 'deviceId': 9432, 'letter': 'Y', 'time': datetime.datetime(2015, 10, 19, 4, 30, 25, 916829), 'id': 9432}
{'numeracySkill': 'eR', 'studentId': 9433, 'word': 'l', 'packageName': 'Literacy', 'number': 1267, 'literacySkill': 'GFU', 'score': 71, 'deviceId': 9433, 'letter': 'u', 'time': datetime.datetime(2016, 12, 21, 1, 52, 37, 589769), 'id': 9433}
{'numeracySkill': 'ThzT', 'studentId': 9434, 'word': 'NUYcw', 'packageName': 'Literacy', 'number': 7628, 'literacySkill': 'IAp', 'score': 95, 'deviceId': 9434, 'letter': 'v', 'time': datetime.datetime(2014, 11, 15, 16, 33, 47, 822137), 'id': 9434}
{'numeracySkill': 'mV', 'studentId': 9435, 'word': 'PuvdBTz', 'packageName': 'Literacy', 'number': 7372, 'literacySkill': 'KY', 'score': 37, 'deviceId': 9435, 'letter': 'o', 'time': datetime.datetime(2015, 11, 2, 3, 12, 45, 858701), 'id': 9435}
{'numeracySkill': 'YJrT', 'studentId': 9436, 'word': 'E', 'packageName': 'Game', 'number': 8544, 'literacySkill': 'ZkDS', 'score': 48, 'deviceId': 9436, 'letter': 'a', 'time': datetime.datetime(2015, 8, 18, 5, 59, 45, 477929), 'id': 9436}
{'numeracySkill': 'xCkf', 'studentId': 9437, 'word': 'NkaxWwc', 'packageName': 'Speech', 'number': 6139, 'literacySkill': 'sCqfW', 'score': 94, 'deviceId': 9437, 'letter': 'h', 'time': datetime.datetime(2016, 6, 24, 11, 59, 46, 361699), 'id': 9437}
{'numeracySkill': 'HpI', 'studentId': 9438, 'word': 'oalgvii', 'packageName': 'Literacy', 'number': 1216, 'literacySkill': 'gBbrc', 'score': 29, 'deviceId': 9438, 'letter': 'i', 'time': datetime.datetime(2017, 1, 8, 22, 20, 11, 106666), 'id': 9438}
{'numeracySkill': 'h', 'studentId': 9439, 'word': 'zVNJy', 'packageName': 'Literacy', 'number': 6595, 'literacySkill': 'fvcX', 'score': 49, 'deviceId': 9439, 'letter': 'N', 'time': datetime.datetime(2014, 3, 13, 19, 24, 35, 222338), 'id': 9439}
{'numeracySkill': 'C', 'studentId': 9440, 'word': 'hkn', 'packageName': 'Literacy', 'number': 9455, 'literacySkill': 'Vm', 'score': 60, 'deviceId': 9440, 'letter': 'P', 'time': datetime.datetime(2014, 1, 16, 15, 1, 22, 694030), 'id': 9440}
{'numeracySkill': 'sd', 'studentId': 9441, 'word': 't', 'packageName': 'Game', 'number': 9366, 'literacySkill': 'SJr', 'score': 53, 'deviceId': 9441, 'letter': 'O', 'time': datetime.datetime(2016, 12, 15, 14, 42, 42, 958445), 'id': 9441}
{'numeracySkill': 'fm', 'studentId': 9442, 'word': 'bggD', 'packageName': 'Literacy', 'number': 586, 'literacySkill': 'rwbjs', 'score': 47, 'deviceId': 9442, 'letter': 'm', 'time': datetime.datetime(2013, 12, 4, 17, 2, 15, 55582), 'id': 9442}
{'numeracySkill': 'fSF', 'studentId': 9443, 'word': 'StP', 'packageName': 'Game', 'number': 2201, 'literacySkill': 'W', 'score': 20, 'deviceId': 9443, 'letter': 'L', 'time': datetime.datetime(2013, 12, 15, 22, 42, 51, 761826), 'id': 9443}
{'numeracySkill': 'RXpu', 'studentId': 9444, 'word': 'zquafi', 'packageName': 'Literacy', 'number': 1313, 'literacySkill': 'e', 'score': 91, 'deviceId': 9444, 'letter': 'o', 'time': datetime.datetime(2016, 2, 6, 3, 21, 5, 98151), 'id': 9444}
{'numeracySkill': 'Rc', 'studentId': 9445, 'word': 'rsilHuv', 'packageName': 'Speech', 'number': 2260, 'literacySkill': 'AvNOD', 'score': 86, 'deviceId': 9445, 'letter': 'Y', 'time': datetime.datetime(2016, 4, 28, 9, 32, 28, 130869), 'id': 9445}
{'numeracySkill': 'NZ', 'studentId': 9446, 'word': 'rr', 'packageName': 'Literacy', 'number': 6193, 'literacySkill': 'WPQmf', 'score': 29, 'deviceId': 9446, 'letter': 't', 'time': datetime.datetime(2016, 8, 13, 19, 40, 7, 112686), 'id': 9446}
{'numeracySkill': 'fH', 'studentId': 9447, 'word': 'RDznvp', 'packageName': 'Game', 'number': 8956, 'literacySkill': 'px', 'score': 70, 'deviceId': 9447, 'letter': 'I', 'time': datetime.datetime(2016, 2, 22, 7, 55, 34, 849960), 'id': 9447}
{'numeracySkill': 'W', 'studentId': 9448, 'word': 'gt', 'packageName': 'Literacy', 'number': 5963, 'literacySkill': 'Kg', 'score': 90, 'deviceId': 9448, 'letter': 'Y', 'time': datetime.datetime(2013, 10, 11, 22, 12, 57, 246217), 'id': 9448}
{'numeracySkill': 'G', 'studentId': 9449, 'word': 'tSJkGiAja', 'packageName': 'Game', 'number': 6503, 'literacySkill': 'YjDL', 'score': 79, 'deviceId': 9449, 'letter': 'i', 'time': datetime.datetime(2014, 11, 26, 10, 41, 27, 686638), 'id': 9449}
{'numeracySkill': 'G', 'studentId': 9450, 'word': 'L', 'packageName': 'Game', 'number': 3862, 'literacySkill': 'rzs', 'score': 55, 'deviceId': 9450, 'letter': 'P', 'time': datetime.datetime(2016, 6, 15, 8, 53, 6, 415895), 'id': 9450}
{'numeracySkill': 'MIz', 'studentId': 9451, 'word': 'RijzMr', 'packageName': 'Game', 'number': 6730, 'literacySkill': 'zxPB', 'score': 86, 'deviceId': 9451, 'letter': 'q', 'time': datetime.datetime(2013, 10, 25, 23, 5, 32, 613499), 'id': 9451}
{'numeracySkill': 's', 'studentId': 9452, 'word': 'XXYkqQGMV', 'packageName': 'Literacy', 'number': 691, 'literacySkill': 'GS', 'score': 60, 'deviceId': 9452, 'letter': 'W', 'time': datetime.datetime(2014, 5, 8, 21, 27, 13, 327636), 'id': 9452}
{'numeracySkill': 'rj', 'studentId': 9453, 'word': 'YeJfFuwq', 'packageName': 'Speech', 'number': 5563, 'literacySkill': 'T', 'score': 99, 'deviceId': 9453, 'letter': 'c', 'time': datetime.datetime(2013, 10, 21, 12, 8, 7, 253495), 'id': 9453}
{'numeracySkill': 'MSDJ', 'studentId': 9454, 'word': 'UohAq', 'packageName': 'Game', 'number': 3168, 'literacySkill': 'rGD', 'score': 50, 'deviceId': 9454, 'letter': 'h', 'time': datetime.datetime(2017, 3, 14, 10, 41, 27, 322050), 'id': 9454}
{'numeracySkill': 'GxE', 'studentId': 9455, 'word': 'wH', 'packageName': 'Game', 'number': 7884, 'literacySkill': 'lQGr', 'score': 73, 'deviceId': 9455, 'letter': 'O', 'time': datetime.datetime(2016, 10, 3, 3, 16, 26, 248774), 'id': 9455}
{'numeracySkill': 'rlv', 'studentId': 9456, 'word': 'hvX', 'packageName': 'Speech', 'number': 7203, 'literacySkill': 'gQwN', 'score': 27, 'deviceId': 9456, 'letter': 's', 'time': datetime.datetime(2015, 9, 20, 1, 3, 59, 665619), 'id': 9456}
{'numeracySkill': 'IytaC', 'studentId': 9457, 'word': 'eeqlO', 'packageName': 'Literacy', 'number': 1053, 'literacySkill': 'f', 'score': 98, 'deviceId': 9457, 'letter': 'd', 'time': datetime.datetime(2015, 12, 15, 15, 43, 28, 355480), 'id': 9457}
{'numeracySkill': 'W', 'studentId': 9458, 'word': 'dVCRyZ', 'packageName': 'Literacy', 'number': 5065, 'literacySkill': 'pL', 'score': 84, 'deviceId': 9458, 'letter': 'M', 'time': datetime.datetime(2015, 6, 19, 13, 58, 51, 343032), 'id': 9458}
{'numeracySkill': 'ZwtGW', 'studentId': 9459, 'word': 'I', 'packageName': 'Game', 'number': 7311, 'literacySkill': 'qMe', 'score': 34, 'deviceId': 9459, 'letter': 'o', 'time': datetime.datetime(2016, 5, 29, 21, 8, 34, 366617), 'id': 9459}
{'numeracySkill': 'omC', 'studentId': 9460, 'word': 'fJxaShIF', 'packageName': 'Speech', 'number': 2601, 'literacySkill': 'aQdA', 'score': 35, 'deviceId': 9460, 'letter': 'V', 'time': datetime.datetime(2015, 12, 9, 0, 40, 44, 76054), 'id': 9460}
{'numeracySkill': 'liWX', 'studentId': 9461, 'word': 'fLLEeRaho', 'packageName': 'Speech', 'number': 6685, 'literacySkill': 'm', 'score': 56, 'deviceId': 9461, 'letter': 'j', 'time': datetime.datetime(2014, 8, 5, 13, 11, 55, 523690), 'id': 9461}
{'numeracySkill': 'b', 'studentId': 9462, 'word': 'XEtOE', 'packageName': 'Literacy', 'number': 2388, 'literacySkill': 'LWgET', 'score': 85, 'deviceId': 9462, 'letter': 'r', 'time': datetime.datetime(2016, 6, 17, 15, 8, 1, 692555), 'id': 9462}
{'numeracySkill': 'e', 'studentId': 9463, 'word': 'MgPUr', 'packageName': 'Speech', 'number': 7877, 'literacySkill': 'bJ', 'score': 25, 'deviceId': 9463, 'letter': 'f', 'time': datetime.datetime(2016, 4, 30, 17, 37, 20, 539112), 'id': 9463}
{'numeracySkill': 'vQBtm', 'studentId': 9464, 'word': 'Qg', 'packageName': 'Speech', 'number': 5228, 'literacySkill': 'rwe', 'score': 97, 'deviceId': 9464, 'letter': 'T', 'time': datetime.datetime(2015, 11, 25, 9, 59, 55, 194288), 'id': 9464}
{'numeracySkill': 'C', 'studentId': 9465, 'word': 'GjoNbimh', 'packageName': 'Speech', 'number': 5300, 'literacySkill': 'jLpI', 'score': 60, 'deviceId': 9465, 'letter': 'N', 'time': datetime.datetime(2016, 12, 1, 2, 3, 37, 625956), 'id': 9465}
{'numeracySkill': 'wMWa', 'studentId': 9466, 'word': 'VQjW', 'packageName': 'Literacy', 'number': 9928, 'literacySkill': 'Lg', 'score': 76, 'deviceId': 9466, 'letter': 'Z', 'time': datetime.datetime(2016, 3, 10, 2, 52, 51, 13842), 'id': 9466}
{'numeracySkill': 'a', 'studentId': 9467, 'word': 'UJqpqsMzNU', 'packageName': 'Speech', 'number': 9795, 'literacySkill': 'OJK', 'score': 53, 'deviceId': 9467, 'letter': 'Y', 'time': datetime.datetime(2013, 11, 13, 15, 5, 8, 321564), 'id': 9467}
{'numeracySkill': 'zz', 'studentId': 9468, 'word': 'oezbdQC', 'packageName': 'Speech', 'number': 5018, 'literacySkill': 'QKkxd', 'score': 89, 'deviceId': 9468, 'letter': 'k', 'time': datetime.datetime(2016, 8, 31, 5, 56, 16, 137415), 'id': 9468}
{'numeracySkill': 'N', 'studentId': 9469, 'word': 'LBMgvKtTNd', 'packageName': 'Speech', 'number': 6578, 'literacySkill': 'GQf', 'score': 94, 'deviceId': 9469, 'letter': 'x', 'time': datetime.datetime(2014, 7, 28, 20, 35, 26, 840551), 'id': 9469}
{'numeracySkill': 'Hpmli', 'studentId': 9470, 'word': 'DFDIWrl', 'packageName': 'Speech', 'number': 8980, 'literacySkill': 'GCR', 'score': 80, 'deviceId': 9470, 'letter': 'i', 'time': datetime.datetime(2014, 12, 30, 2, 14, 52, 207397), 'id': 9470}
{'numeracySkill': 'uuz', 'studentId': 9471, 'word': 'WurzpGd', 'packageName': 'Speech', 'number': 9316, 'literacySkill': 'NzE', 'score': 37, 'deviceId': 9471, 'letter': 'n', 'time': datetime.datetime(2014, 7, 27, 6, 49, 12, 957282), 'id': 9471}
{'numeracySkill': 'iGO', 'studentId': 9472, 'word': 'cnlDIUMTax', 'packageName': 'Game', 'number': 4934, 'literacySkill': 'X', 'score': 33, 'deviceId': 9472, 'letter': 'P', 'time': datetime.datetime(2015, 4, 10, 1, 38, 25, 745356), 'id': 9472}
{'numeracySkill': 'qHL', 'studentId': 9473, 'word': 'wxcLzo', 'packageName': 'Speech', 'number': 9765, 'literacySkill': 'A', 'score': 61, 'deviceId': 9473, 'letter': 'N', 'time': datetime.datetime(2015, 4, 17, 17, 54, 42, 699346), 'id': 9473}
{'numeracySkill': 'GzBp', 'studentId': 9474, 'word': 'DeGruFJFxz', 'packageName': 'Literacy', 'number': 7805, 'literacySkill': 'oVIv', 'score': 57, 'deviceId': 9474, 'letter': 'r', 'time': datetime.datetime(2017, 2, 27, 4, 5, 7, 635929), 'id': 9474}
{'numeracySkill': 'NgHgz', 'studentId': 9475, 'word': 'NnN', 'packageName': 'Literacy', 'number': 7612, 'literacySkill': 'E', 'score': 100, 'deviceId': 9475, 'letter': 'n', 'time': datetime.datetime(2014, 12, 11, 12, 13, 2, 118130), 'id': 9475}
{'numeracySkill': 'f', 'studentId': 9476, 'word': 'Th', 'packageName': 'Literacy', 'number': 8840, 'literacySkill': 'i', 'score': 79, 'deviceId': 9476, 'letter': 'b', 'time': datetime.datetime(2015, 6, 12, 4, 38, 24, 317255), 'id': 9476}
{'numeracySkill': 'c', 'studentId': 9477, 'word': 'SfNWFijJ', 'packageName': 'Speech', 'number': 8164, 'literacySkill': 'p', 'score': 59, 'deviceId': 9477, 'letter': 'X', 'time': datetime.datetime(2016, 2, 14, 7, 30, 47, 936892), 'id': 9477}
{'numeracySkill': 'NDs', 'studentId': 9478, 'word': 'qcaBhhxq', 'packageName': 'Literacy', 'number': 7860, 'literacySkill': 'uc', 'score': 89, 'deviceId': 9478, 'letter': 'd', 'time': datetime.datetime(2014, 3, 23, 15, 38, 45, 906215), 'id': 9478}
{'numeracySkill': 'xgdf', 'studentId': 9479, 'word': 'RW', 'packageName': 'Game', 'number': 8214, 'literacySkill': 'Juvk', 'score': 62, 'deviceId': 9479, 'letter': 'h', 'time': datetime.datetime(2014, 6, 23, 16, 30, 48, 80636), 'id': 9479}
{'numeracySkill': 'ZbQo', 'studentId': 9480, 'word': 'wPoCUuOSTb', 'packageName': 'Literacy', 'number': 8968, 'literacySkill': 'b', 'score': 21, 'deviceId': 9480, 'letter': 'L', 'time': datetime.datetime(2015, 8, 5, 3, 36, 12, 199595), 'id': 9480}
{'numeracySkill': 'buMni', 'studentId': 9481, 'word': 'CK', 'packageName': 'Speech', 'number': 9450, 'literacySkill': 'MG', 'score': 89, 'deviceId': 9481, 'letter': 'v', 'time': datetime.datetime(2014, 5, 24, 16, 43, 25, 911005), 'id': 9481}
{'numeracySkill': 'yxn', 'studentId': 9482, 'word': 'DTBnbkSvVQ', 'packageName': 'Literacy', 'number': 8457, 'literacySkill': 'P', 'score': 74, 'deviceId': 9482, 'letter': 'y', 'time': datetime.datetime(2015, 11, 23, 14, 13, 16, 507649), 'id': 9482}
